Matricula,Carrera,EstatusAlumno,CuatrimestreActual,Materia,Periodo,EstatusMateria,Final,Extr,EstatusCardex,PeriodoCursado,PlanEstudiosClave,Credito
IAG20210238,Ingeniería Agroindustrial,Activo,8,Bioquímica,2024-2,Aprobada,72.4,,Ordinario,2024-2,IAG-2020,6
IAG20210238,Ingeniería Agroindustrial,Activo,8,Estadía Profesional II,2022-1,Aprobada,74.1,,Ordinario,2022-1,IAG-2020,8
IAG20210238,Ingeniería Agroindustrial,Activo,8,Estadía Profesional I,2022-2,Aprobada,93.0,,Ordinario,2022-2,IAG-2020,8
IDS20210239,Ingeniería en Desarrollo de Software,Activo,2,Cálculo Diferencial,2022-1,Aprobada,88.7,,Ordinario,2022-1,IDS-2020,6
IDS20210239,Ingeniería en Desarrollo de Software,Activo,2,Programación Estructurada,2022-1,Cursando,,,En curso,2022-1,IDS-2020,7
IDS20210239,Ingeniería en Desarrollo de Software,Activo,2,Inglés II,2022-1,Reprobada,61.8,,Ordinario no acreditado,2022-1,IDS-2020,4
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Arquitectura de Software,2023-1,Aprobada,74.5,,Ordinario,2023-1,IDS-2020,6
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Inglés III,2023-2,Aprobada,77.4,,Ordinario,2023-2,IDS-2020,4
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Sistemas Operativos,2023-1,Aprobada,79.7,,Ordinario,2023-1,IDS-2020,6
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Desarrollo en la Nube,2022-2,Aprobada,70.1,,Ordinario,2022-2,IDS-2020,6
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Fundamentos de Programación,2025-1,Aprobada,78.8,,Ordinario,2025-1,IDS-2020,7
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Cálculo Integral,2023-2,Aprobada,86.7,,Ordinario,2023-2,IDS-2020,6
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Calidad de Software,2023-1,Aprobada,77.5,,Ordinario,2023-1,IDS-2020,5
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Programación Estructurada,2024-2,Aprobada,87.2,,Ordinario,2024-2,IDS-2020,7
IDS20220240,Ingeniería en Desarrollo de Software,Activo,6,Comunicación Oral y Escrita,2024-1,Aprobada,75.7,,Ordinario,2024-1,IDS-2020,4
IEN20220241,Ingeniería en Energía,Activo,1,Álgebra Lineal,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IEN20220241,Ingeniería en Energía,Activo,1,Química General,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IEN20220241,Ingeniería en Energía,Activo,1,Inglés I,2022-1,Cursando,,,En curso,2022-1,IEN-2020,4
IAG20220242,Ingeniería Agroindustrial,Activo,1,Álgebra Lineal,2022-1,Aprobada,84.2,,Ordinario,2022-1,IAG-2020,6
IAG20220242,Ingeniería Agroindustrial,Activo,1,Introducción a la Agroindustria,2022-1,Cursando,,,En curso,2022-1,IAG-2020,4
IAG20220242,Ingeniería Agroindustrial,Activo,1,Inglés I,2022-1,Aprobada,79.1,,Ordinario,2022-1,IAG-2020,4
IEN20200243,Ingeniería en Energía,Activo,8,Sistemas Fotovoltaicos,2023-2,Aprobada,100,,Ordinario,2023-2,IEN-2020,7
IEN20200243,Ingeniería en Energía,Activo,8,Estadía Profesional I,2022-2,Aprobada,89.4,,Ordinario,2022-2,IEN-2020,8
IEN20200243,Ingeniería en Energía,Activo,8,Inglés III,2024-2,Aprobada,90.5,,Ordinario,2024-2,IEN-2020,4
IAG20220244,Ingeniería Agroindustrial,Activo,4,Operaciones Unitarias I,2022-2,Aprobada,71.1,,Ordinario,2022-2,IAG-2020,7
IAG20220244,Ingeniería Agroindustrial,Activo,4,Estadística,2023-1,Aprobada,79.4,,Ordinario,2023-1,IAG-2020,5
IAG20220244,Ingeniería Agroindustrial,Activo,4,Introducción a la Agroindustria,2024-1,Aprobada,79.7,,Ordinario,2024-1,IAG-2020,4
IAG20220244,Ingeniería Agroindustrial,Activo,4,Conservación de Alimentos,2022-2,Aprobada,85.6,,Ordinario,2022-2,IAG-2020,6
IAG20220244,Ingeniería Agroindustrial,Activo,4,Química General,2023-2,Aprobada,91.4,,Ordinario,2023-2,IAG-2020,6
IAG20220244,Ingeniería Agroindustrial,Activo,4,Química de Alimentos,2022-2,Aprobada,84.0,,Ordinario,2022-2,IAG-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Química General,2024-2,Reprobada,63.9,,Ordinario no acreditado,2024-2,IEN-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Transferencia de Calor,2023-2,Aprobada,87.6,,Ordinario,2023-2,IEN-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Mecánica de Fluidos,2023-1,Aprobada,71.4,,Ordinario,2023-1,IEN-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Eficiencia Energética,2023-1,Aprobada,84.2,,Ordinario,2023-1,IEN-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Electrónica de Potencia,2022-1,Aprobada,90.9,,Ordinario,2022-1,IEN-2020,6
IEN20210245,Ingeniería en Energía,Activo,6,Gestión Ambiental,2022-2,Aprobada,71.2,,Ordinario,2022-2,IEN-2020,5
IDS20240246,Ingeniería en Desarrollo de Software,Activo,1,Fundamentos de Programación,2022-1,Cursando,,,En curso,2022-1,IDS-2020,7
IDS20240246,Ingeniería en Desarrollo de Software,Activo,1,Inglés I,2022-1,Aprobada,80.3,,Ordinario,2022-1,IDS-2020,4
IDS20240246,Ingeniería en Desarrollo de Software,Activo,1,Álgebra Lineal,2022-1,Cursando,,,En curso,2022-1,IDS-2020,6
IEN20220247,Ingeniería en Energía,Activo,4,Física I,2024-1,Aprobada,80.7,,Ordinario,2024-1,IEN-2020,6
IEN20220247,Ingeniería en Energía,Activo,4,Mecánica de Fluidos,2022-2,Aprobada,96.8,,Ordinario,2022-2,IEN-2020,6
IEN20220247,Ingeniería en Energía,Activo,4,Termodinámica I,2022-2,Aprobada,75.5,,Ordinario,2022-2,IEN-2020,7
IEN20240248,Ingeniería en Energía,Irregular,2,Física I,2022-2,Aprobada,69.9,74.5,Extraordinario,2022-2,IEN-2020,6
IEN20240248,Ingeniería en Energía,Irregular,2,Álgebra Lineal,2022-2,Aprobada,72.0,,Ordinario,2022-2,IEN-2020,6
IEN20240248,Ingeniería en Energía,Irregular,2,Circuitos Eléctricos,2022-1,Aprobada,93.5,,Ordinario,2022-1,IEN-2020,6
IEN20240248,Ingeniería en Energía,Irregular,2,Estadística,2022-2,Aprobada,74.3,,Ordinario,2022-2,IEN-2020,5
IAG20200249,Ingeniería Agroindustrial,Activo,5,Tecnología de Lácteos,2022-1,Cursando,,,En curso,2022-1,IAG-2020,6
IAG20200249,Ingeniería Agroindustrial,Activo,5,Dibujo Industrial,2023-1,Reprobada,57.5,,Ordinario no acreditado,2023-1,IAG-2020,4
IAG20200249,Ingeniería Agroindustrial,Activo,5,Tecnología de Cereales,2022-1,Cursando,,,En curso,2022-1,IAG-2020,6
IAG20240250,Ingeniería Agroindustrial,Activo,6,Inglés IV,2023-1,Aprobada,75.8,,Ordinario,2023-1,IAG-2020,4
IAG20240250,Ingeniería Agroindustrial,Activo,6,Microbiología,2024-1,Aprobada,72.4,,Ordinario,2024-1,IAG-2020,6
IAG20240250,Ingeniería Agroindustrial,Activo,6,Biología,2024-2,Aprobada,55.2,78.8,Extraordinario,2024-2,IAG-2020,6
IAG20240250,Ingeniería Agroindustrial,Activo,6,Control de Calidad,2022-2,Reprobada,64.9,,Sin derecho,2022-2,IAG-2020,6
IAG20240250,Ingeniería Agroindustrial,Activo,6,Tecnología de Cereales,2022-2,Aprobada,82.8,,Ordinario,2022-2,IAG-2020,6
IAG20240250,Ingeniería Agroindustrial,Activo,6,Operaciones Unitarias I,2023-2,Reprobada,58.1,,Recursamiento,2023-2,IAG-2020,7
IAG20240250,Ingeniería Agroindustrial,Activo,6,Introducción a la Agroindustria,2025-1,Reprobada,63.4,,Sin derecho,2025-1,IAG-2020,4
IAG20240250,Ingeniería Agroindustrial,Activo,6,Inglés I,2024-2,Aprobada,83.2,,Ordinario,2024-2,IAG-2020,4
IAG20240250,Ingeniería Agroindustrial,Activo,6,Álgebra Lineal,2024-1,Reprobada,54.2,68.7,Extraordinario no acreditado,2024-1,IAG-2020,6
IEN20240251,Ingeniería en Energía,Egresado,9,Termodinámica II,2024-2,Aprobada,74.4,,Ordinario,2024-2,IEN-2020,7
IEN20240251,Ingeniería en Energía,Egresado,9,Inglés I,2025-1,Aprobada,87.4,,Ordinario,2025-1,IEN-2020,4
IEN20240251,Ingeniería en Energía,Egresado,9,Residencia Profesional,2022-1,Aprobada,63.5,81.1,Extraordinario,2022-1,IEN-2020,12
IEN20240251,Ingeniería en Energía,Egresado,9,Inglés II,2025-1,Aprobada,90.9,,Ordinario,2025-1,IEN-2020,4
IDS20230252,Ingeniería en Desarrollo de Software,Activo,7,Analítica de Datos,2022-1,Cursando,,,En curso,2022-1,IDS-2020,6
IDS20230252,Ingeniería en Desarrollo de Software,Activo,7,Arquitectura de Software,2023-2,Aprobada,81.1,,Ordinario,2023-2,IDS-2020,6
IDS20230252,Ingeniería en Desarrollo de Software,Activo,7,Programación Estructurada,2024-2,Aprobada,82.2,,Ordinario,2024-2,IDS-2020,7
IDS20230252,Ingeniería en Desarrollo de Software,Activo,7,Sistemas Operativos,2024-1,Aprobada,73.4,,Ordinario,2024-1,IDS-2020,6
IDS20230252,Ingeniería en Desarrollo de Software,Activo,7,Desarrollo en la Nube,2022-2,Aprobada,75.8,,Ordinario,2022-2,IDS-2020,6
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Bases de Datos I,2023-1,Aprobada,87.4,,Ordinario,2023-1,IDS-2020,6
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Introducción a la Ingeniería,2023-2,Aprobada,79.5,,Ordinario,2023-2,IDS-2020,4
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Inglés II,2023-2,Aprobada,73.5,,Ordinario,2023-2,IDS-2020,4
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Matemáticas Discretas,2022-2,Aprobada,78.6,,Ordinario,2022-2,IDS-2020,6
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Probabilidad y Estadística,2023-1,Aprobada,81.4,,Ordinario,2023-1,IDS-2020,5
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Ingeniería de Software,2022-1,Aprobada,84.5,,Ordinario,2022-1,IDS-2020,6
IDS20240253,Ingeniería en Desarrollo de Software,Activo,5,Bases de Datos II,2023-1,Reprobada,69.2,,Recursamiento,2023-1,IDS-2020,6
IEN20230254,Ingeniería en Energía,Activo,3,Química General,2023-1,Aprobada,87.9,,Ordinario,2023-1,IEN-2020,6
IEN20230254,Ingeniería en Energía,Activo,3,Introducción a la Energía,2023-1,Reprobada,68.9,,Ordinario no acreditado,2023-1,IEN-2020,4
IEN20230254,Ingeniería en Energía,Activo,3,Estadística,2022-2,Aprobada,68.0,76.1,Extraordinario,2022-2,IEN-2020,5
IEN20230254,Ingeniería en Energía,Activo,3,Termodinámica I,2022-2,Aprobada,90.6,,Ordinario,2022-2,IEN-2020,7
IEN20230254,Ingeniería en Energía,Activo,3,Física I,2023-1,Aprobada,89.1,,Ordinario,2023-1,IEN-2020,6
IBM20200255,Ingeniería Biomédica,Activo,3,Anatomía y Fisiología I,2022-1,Aprobada,81.1,,Ordinario,2022-1,IBM-2020,7
IBM20200255,Ingeniería Biomédica,Activo,3,Inglés I,2023-2,Aprobada,92.7,,Ordinario,2023-2,IBM-2020,4
IBM20200255,Ingeniería Biomédica,Activo,3,Química General,2023-1,Aprobada,88.2,,Ordinario,2023-1,IBM-2020,6
IBM20200255,Ingeniería Biomédica,Activo,3,Bioinstrumentación I,2022-1,Aprobada,84.2,,Ordinario,2022-1,IBM-2020,7
IBM20200255,Ingeniería Biomédica,Activo,3,Introducción a la Ingeniería Biomédica,2023-1,Aprobada,95.7,,Ordinario,2023-1,IBM-2020,4
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Fundamentos de Programación,2023-2,Reprobada,60.7,,Sin derecho,2023-2,IDS-2020,7
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Cálculo Diferencial,2023-1,Aprobada,77.6,,Ordinario,2023-1,IDS-2020,6
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Matemáticas Discretas,2022-1,Reprobada,67.2,65.9,Extraordinario no acreditado,2022-1,IDS-2020,6
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Sistemas Operativos,2022-1,Aprobada,74.7,,Ordinario,2022-1,IDS-2020,6
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Introducción a la Ingeniería,2024-1,Aprobada,70.7,,Ordinario,2024-1,IDS-2020,4
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Inglés III,2022-1,Aprobada,88.0,,Ordinario,2022-1,IDS-2020,4
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Probabilidad y Estadística,2023-1,Aprobada,77.0,,Ordinario,2023-1,IDS-2020,5
IDS20240256,Ingeniería en Desarrollo de Software,Activo,4,Cálculo Integral,2022-1,Aprobada,82.2,,Ordinario,2022-1,IDS-2020,6
IBM20230257,Ingeniería Biomédica,Activo,7,Inglés IV,2023-2,Reprobada,46.9,,Sin derecho,2023-2,IBM-2020,4
IBM20230257,Ingeniería Biomédica,Activo,7,Normatividad Sanitaria,2023-1,Reprobada,66.0,,Sin derecho,2023-1,IBM-2020,5
IBM20230257,Ingeniería Biomédica,Activo,7,Bioinstrumentación II,2023-1,Reprobada,57.2,51.0,Extraordinario no acreditado,2023-1,IBM-2020,7
IBM20230257,Ingeniería Biomédica,Activo,7,Proyecto Biomédico I,2022-1,Aprobada,70.2,,Ordinario,2022-1,IBM-2020,8
IBM20230257,Ingeniería Biomédica,Activo,7,Cálculo Diferencial,2024-2,Aprobada,52.6,87.8,Extraordinario,2024-2,IBM-2020,6
IBM20230257,Ingeniería Biomédica,Activo,7,Gestión de Tecnología Médica,2022-1,Cursando,,,En curso,2022-1,IBM-2020,5
IAG20220258,Ingeniería Agroindustrial,Activo,8,Bioquímica,2024-2,Aprobada,77.2,,Ordinario,2024-2,IAG-2020,6
IAG20220258,Ingeniería Agroindustrial,Activo,8,Inglés II,2025-1,Reprobada,63.3,,Recursamiento,2025-1,IAG-2020,4
IAG20220258,Ingeniería Agroindustrial,Activo,8,Tecnología de Cárnicos,2023-1,Aprobada,83.3,,Ordinario,2023-1,IAG-2020,6
IAG20220258,Ingeniería Agroindustrial,Activo,8,Gestión Ambiental,2023-2,Aprobada,76.8,,Ordinario,2023-2,IAG-2020,5
IAG20220258,Ingeniería Agroindustrial,Activo,8,Biología,2025-1,Aprobada,79.3,,Ordinario,2025-1,IAG-2020,6
IAG20220258,Ingeniería Agroindustrial,Activo,8,Álgebra Lineal,2025-1,Aprobada,80.2,,Ordinario,2025-1,IAG-2020,6
IAG20220258,Ingeniería Agroindustrial,Activo,8,Envases y Embalajes,2023-2,Aprobada,76.5,,Ordinario,2023-2,IAG-2020,5
IAG20220258,Ingeniería Agroindustrial,Activo,8,Proyecto Agroindustrial I,2022-2,Aprobada,62.2,82.7,Extraordinario,2022-2,IAG-2020,8
IEN20230259,Ingeniería en Energía,Activo,1,Física I,2022-2,Cursando,,,En curso,2022-2,IEN-2020,6
IEN20230259,Ingeniería en Energía,Activo,1,Introducción a la Energía,2022-1,Reprobada,66.9,,Ordinario no acreditado,2022-1,IEN-2020,4
IEN20230259,Ingeniería en Energía,Activo,1,Inglés I,2022-1,Cursando,,,En curso,2022-1,IEN-2020,4
IBM20200260,Ingeniería Biomédica,Activo,2,Inglés II,2022-1,Cursando,,,En curso,2022-1,IBM-2020,4
IBM20200260,Ingeniería Biomédica,Activo,2,Anatomía y Fisiología I,2022-2,Cursando,,,En curso,2022-2,IBM-2020,7
IBM20200260,Ingeniería Biomédica,Activo,2,Cálculo Diferencial,2022-1,Cursando,,,En curso,2022-1,IBM-2020,6
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Envases y Embalajes,2023-2,Aprobada,79.9,,Ordinario,2023-2,IAG-2020,5
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Estadía Profesional II,2022-1,Aprobada,85.2,,Ordinario,2022-1,IAG-2020,8
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Comercialización Agroindustrial,2022-1,Aprobada,79.5,,Ordinario,2022-1,IAG-2020,5
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Operaciones Unitarias II,2023-2,Aprobada,74.8,,Ordinario,2023-2,IAG-2020,7
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Inglés I,2025-1,Reprobada,62.6,,Ordinario no acreditado,2025-1,IAG-2020,4
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Evaluación Sensorial,2023-2,Aprobada,75.4,,Ordinario,2023-2,IAG-2020,5
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Conservación de Alimentos,2024-2,Aprobada,78.7,,Ordinario,2024-2,IAG-2020,6
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Bioprocesos,2022-2,Aprobada,77.8,,Ordinario,2022-2,IAG-2020,6
IAG20230261,Ingeniería Agroindustrial,Irregular,8,Microbiología,2025-1,Aprobada,85.9,,Ordinario,2025-1,IAG-2020,6
IAG20220262,Ingeniería Agroindustrial,Activo,5,Control de Calidad,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IAG20220262,Ingeniería Agroindustrial,Activo,5,Termodinámica,2022-2,Aprobada,85.5,,Ordinario,2022-2,IAG-2020,6
IAG20220262,Ingeniería Agroindustrial,Activo,5,Tecnología de Lácteos,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IAG20220262,Ingeniería Agroindustrial,Activo,5,Microbiología,2023-2,Aprobada,96.6,,Ordinario,2023-2,IAG-2020,6
IAG20220262,Ingeniería Agroindustrial,Activo,5,Introducción a la Agroindustria,2024-1,Aprobada,85.6,,Ordinario,2024-1,IAG-2020,4
IAG20220262,Ingeniería Agroindustrial,Activo,5,Dibujo Industrial,2023-1,Aprobada,79.4,,Ordinario,2023-1,IAG-2020,4
IBM20210263,Ingeniería Biomédica,Activo,2,Introducción a la Ingeniería Biomédica,2022-2,Aprobada,78.2,,Ordinario,2022-2,IBM-2020,4
IBM20210263,Ingeniería Biomédica,Activo,2,Álgebra Lineal,2022-2,Aprobada,60.3,79.1,Extraordinario,2022-2,IBM-2020,6
IBM20210263,Ingeniería Biomédica,Activo,2,Biología Celular,2022-2,Aprobada,81.7,,Ordinario,2022-2,IBM-2020,6
IAG20220264,Ingeniería Agroindustrial,Activo,3,Operaciones Unitarias I,2022-2,Aprobada,78.4,,Ordinario,2022-2,IAG-2020,7
IAG20220264,Ingeniería Agroindustrial,Activo,3,Biología,2023-1,Aprobada,85.4,,Ordinario,2023-1,IAG-2020,6
IAG20220264,Ingeniería Agroindustrial,Activo,3,Dibujo Industrial,2022-1,Cursando,,,En curso,2022-1,IAG-2020,4
IAG20220264,Ingeniería Agroindustrial,Activo,3,Conservación de Alimentos,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IAG20220264,Ingeniería Agroindustrial,Activo,3,Cálculo Diferencial,2023-1,Aprobada,84.7,,Ordinario,2023-1,IAG-2020,6
IAG20220264,Ingeniería Agroindustrial,Activo,3,Química General,2023-1,Aprobada,81.5,,Ordinario,2023-1,IAG-2020,6
IEN20220265,Ingeniería en Energía,Activo,7,Química General,2025-1,Aprobada,81.6,,Ordinario,2025-1,IEN-2020,6
IEN20220265,Ingeniería en Energía,Activo,7,Inglés II,2024-2,Aprobada,77.7,,Ordinario,2024-2,IEN-2020,4
IEN20220265,Ingeniería en Energía,Activo,7,Cálculo Integral,2023-2,Aprobada,82.0,,Ordinario,2023-2,IEN-2020,6
IEN20220265,Ingeniería en Energía,Activo,7,Mecánica de Fluidos,2024-2,Reprobada,63.1,,Sin derecho,2024-2,IEN-2020,6
IEN20220265,Ingeniería en Energía,Activo,7,Termodinámica II,2023-1,Aprobada,56.9,77.4,Extraordinario,2023-1,IEN-2020,7
IEN20220265,Ingeniería en Energía,Activo,7,Energía Eólica,2024-1,Reprobada,68.2,,Recursamiento,2024-1,IEN-2020,6
IEN20220265,Ingeniería en Energía,Activo,7,Inglés IV,2023-2,Aprobada,59.1,70.9,Extraordinario,2023-2,IEN-2020,4
IAG20230266,Ingeniería Agroindustrial,Activo,4,Estadística,2023-1,Aprobada,84.7,,Ordinario,2023-1,IAG-2020,5
IAG20230266,Ingeniería Agroindustrial,Activo,4,Operaciones Unitarias II,2022-1,Aprobada,63.2,80.6,Extraordinario,2022-1,IAG-2020,7
IAG20230266,Ingeniería Agroindustrial,Activo,4,Conservación de Alimentos,2022-2,Aprobada,73.0,,Ordinario,2022-2,IAG-2020,6
IAG20230266,Ingeniería Agroindustrial,Activo,4,Inocuidad Alimentaria,2022-1,Aprobada,70.0,,Ordinario,2022-1,IAG-2020,6
IAG20230266,Ingeniería Agroindustrial,Activo,4,Termodinámica,2022-2,Aprobada,52.8,77.6,Extraordinario,2022-2,IAG-2020,6
IAG20200267,Ingeniería Agroindustrial,Activo,3,Química General,2023-1,Aprobada,75.9,,Ordinario,2023-1,IAG-2020,6
IAG20200267,Ingeniería Agroindustrial,Activo,3,Inglés III,2022-1,Aprobada,80.8,,Ordinario,2022-1,IAG-2020,4
IAG20200267,Ingeniería Agroindustrial,Activo,3,Dibujo Industrial,2022-1,Cursando,,,En curso,2022-1,IAG-2020,4
IAG20200267,Ingeniería Agroindustrial,Activo,3,Conservación de Alimentos,2022-2,Cursando,,,En curso,2022-2,IAG-2020,6
IDS20210268,Ingeniería en Desarrollo de Software,Irregular,1,Introducción a la Ingeniería,2022-1,Aprobada,89.1,,Ordinario,2022-1,IDS-2020,4
IDS20210268,Ingeniería en Desarrollo de Software,Irregular,1,Inglés I,2022-1,Aprobada,95.7,,Ordinario,2022-1,IDS-2020,4
IDS20210268,Ingeniería en Desarrollo de Software,Irregular,1,Fundamentos de Programación,2022-1,Aprobada,88.4,,Ordinario,2022-1,IDS-2020,7
IBM20230269,Ingeniería Biomédica,Activo,3,Biología Celular,2023-2,Aprobada,91.9,,Ordinario,2023-2,IBM-2020,6
IBM20230269,Ingeniería Biomédica,Activo,3,Inglés I,2023-1,Reprobada,65.9,,Ordinario no acreditado,2023-1,IBM-2020,4
IBM20230269,Ingeniería Biomédica,Activo,3,Probabilidad y Estadística,2022-1,Aprobada,84.3,,Ordinario,2022-1,IBM-2020,5
IEN20210270,Ingeniería en Energía,Activo,9,Máquinas Eléctricas,2025-1,Aprobada,79.8,,Ordinario,2025-1,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Mecánica de Fluidos,2025-1,Aprobada,76.3,,Ordinario,2025-1,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Cálculo Diferencial,2025-1,Aprobada,83.4,,Ordinario,2025-1,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Álgebra Lineal,2025-1,Reprobada,67.4,,Ordinario no acreditado,2025-1,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Química General,2025-1,Aprobada,87.0,,Ordinario,2025-1,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Mercados de Energía,2023-1,Aprobada,94.4,,Ordinario,2023-1,IEN-2020,5
IEN20210270,Ingeniería en Energía,Activo,9,Energía Eólica,2024-2,Aprobada,77.5,,Ordinario,2024-2,IEN-2020,6
IEN20210270,Ingeniería en Energía,Activo,9,Estadía Profesional I,2023-1,Aprobada,72.4,,Ordinario,2023-1,IEN-2020,8
IEN20210271,Ingeniería en Energía,Activo,9,Estadía Profesional II,2022-2,Aprobada,76.7,,Ordinario,2022-2,IEN-2020,8
IEN20210271,Ingeniería en Energía,Activo,9,Seminario de Titulación,2022-1,Cursando,,,En curso,2022-1,IEN-2020,6
IEN20210271,Ingeniería en Energía,Activo,9,Física I,2025-1,Aprobada,73.4,,Ordinario,2025-1,IEN-2020,6
IEN20210271,Ingeniería en Energía,Activo,9,Electrónica de Potencia,2024-1,Aprobada,72.5,,Ordinario,2024-1,IEN-2020,6
IEN20210271,Ingeniería en Energía,Activo,9,Termodinámica I,2025-1,Aprobada,79.9,,Ordinario,2025-1,IEN-2020,7
IEN20210271,Ingeniería en Energía,Activo,9,Modelado Energético,2023-1,Aprobada,83.2,,Ordinario,2023-1,IEN-2020,6
IEN20210271,Ingeniería en Energía,Activo,9,Energía Solar,2025-1,Aprobada,82.4,,Ordinario,2025-1,IEN-2020,6
IEN20210271,Ingeniería en Energía,Activo,9,Inglés I,2025-1,Aprobada,80.2,,Ordinario,2025-1,IEN-2020,4
IDS20240272,Ingeniería en Desarrollo de Software,Activo,1,Álgebra Lineal,2022-2,Aprobada,74.9,,Ordinario,2022-2,IDS-2020,6
IDS20240272,Ingeniería en Desarrollo de Software,Activo,1,Introducción a la Ingeniería,2022-1,Cursando,,,En curso,2022-1,IDS-2020,4
IDS20240272,Ingeniería en Desarrollo de Software,Activo,1,Comunicación Oral y Escrita,2022-1,Cursando,,,En curso,2022-1,IDS-2020,4
IEN20220273,Ingeniería en Energía,Activo,5,Cálculo Diferencial,2023-2,Reprobada,58.5,,Ordinario no acreditado,2023-2,IEN-2020,6
IEN20220273,Ingeniería en Energía,Activo,5,Inglés III,2023-1,Aprobada,65.3,72.6,Extraordinario,2023-1,IEN-2020,4
IEN20220273,Ingeniería en Energía,Activo,5,Instrumentación,2022-1,Cursando,,,En curso,2022-1,IEN-2020,5
