id_estudiante,id_periodo,programa,cohorte,estatus_academico,promedio_general,promedio_periodo,porcentaje_avance,porcentaje_asistencia,retardos,num_asesorias,num_incidencias,recursamientos,rezago_materias,creditos_inscritos_periodo,creditos_aprobados_periodo,periodos_cursados,periodos_sin_inscripcion,materias_reprobadas_periodo,materias_reprobadas_acumuladas,materias_en_curso_periodo,tendencia_promedio,varianza_calificaciones,tutorias_abiertas,tutorias_cerradas,compromisos_pendientes,compromisos_cumplidos,permisos_aprobados,permisos_rechazados,bandera_dato_incompleto
IDS20230189,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,79.6,79.6,2.22,80.66,1,1,0,0,0,6.0,6.0,1,0,0,0,0,0.0,9.66,0,0,0,0,0,0,0
IDS20230189,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,82.7,85.8,4.44,90.65,0,2,0,0,0,6.0,6.0,2,0,0,0,0,6.2,5.94,0,0,0,0,2,0,0
IDS20230189,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,82.23,81.3,6.67,80.54,1,0,0,0,0,6.0,6.0,3,0,0,0,0,-1.4,3.03,0,0,0,0,1,1,0
IDS20230189,2024-2,Ingeniería en Desarrollo de Software,2023,Regular,84.45,91.1,8.89,82.95,1,1,0,0,0,6.0,6.0,4,0,0,0,0,8.87,8.99,0,0,0,0,0,1,0
IDS20230189,2025-1,Ingeniería en Desarrollo de Software,2023,Regular,83.36,82.48,19.63,86.92,1,0,0,0,0,29.0,29.0,5,0,0,0,0,-1.97,27.75,0,1,0,3,0,1,0
IDS20230199,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,88.8,88.8,2.59,82.86,1,0,0,0,0,7.0,7.0,1,0,0,0,0,0.0,3.65,0,2,0,2,1,1,0
IDS20230199,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,90.8,91.47,9.26,87.7,0,1,0,0,0,18.0,18.0,2,0,0,0,0,2.67,0.95,0,3,0,4,1,1,0
IDS20230199,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,90.15,88.85,14.07,85.07,0,2,0,0,0,13.0,13.0,3,0,0,0,0,-1.95,11.9,0,1,0,2,2,1,0
IDS20230199,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,89.17,83.3,16.3,86.9,1,2,0,0,0,6.0,6.0,4,0,0,0,0,-6.85,7.06,0,1,0,1,2,1,0
IDS20230199,2024-1,Ingeniería en Desarrollo de Software,2023,Regular,88.03,84.05,21.11,80.6,2,2,0,0,0,13.0,13.0,5,0,0,0,0,-5.12,1.32,0,0,0,1,0,0,0
IDS20230252,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,78.44,2,0,0,0,0,6.0,0.0,1,0,0,0,1,,4.79,0,2,0,2,2,0,1
IDS20230252,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,75.8,75.8,2.22,85.4,0,1,0,0,0,6.0,6.0,2,0,0,0,0,0.0,7.87,0,0,0,0,1,0,0
IDS20230252,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,78.45,81.1,4.44,81.78,0,2,0,0,0,6.0,6.0,3,0,0,0,0,5.3,8.73,0,2,0,2,2,0,0
IDS20230252,2024-1,Ingeniería en Desarrollo de Software,2023,Regular,76.77,73.4,6.67,84.86,0,0,0,0,0,6.0,6.0,4,0,0,0,0,-5.05,9.52,0,2,0,2,0,1,0
IDS20230252,2024-2,Ingeniería en Desarrollo de Software,2023,Regular,78.12,82.2,9.26,87.72,1,1,0,0,0,7.0,7.0,5,0,0,0,0,5.43,9.86,0,2,0,2,1,1,0
IDS20230291,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,76.7,76.7,1.48,78.15,2,1,0,0,0,8.0,4.0,1,0,0,0,1,0.0,9.41,0,2,0,2,3,1,1
IDS20230291,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,79.8,82.9,4.07,83.8,1,1,0,0,0,7.0,7.0,2,0,0,0,0,6.2,7.27,0,2,0,2,1,0,0
IDS20230297,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,92.9,92.9,2.59,88.75,0,2,0,0,0,15.0,7.0,1,0,0,0,2,0.0,7.93,0,0,0,0,2,0,1
IDS20230304,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,78.34,2,1,0,0,0,6.0,0.0,1,0,0,0,1,,5.75,0,1,0,1,2,0,1
IDS20230304,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,72.65,72.65,2.22,70.21,2,2,0,0,1,12.0,6.0,2,0,1,1,0,0.0,60.06,1,0,1,0,1,0,0
IDS20230304,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,76.87,85.3,4.07,88.46,0,0,0,0,1,5.0,5.0,3,0,0,1,0,12.65,6.48,0,0,0,0,0,0,0
IDS20230304,2024-2,Ingeniería en Desarrollo de Software,2023,Regular,79.08,82.4,7.41,80.17,1,0,0,0,1,9.0,9.0,4,0,0,1,0,5.53,9.61,0,2,0,2,2,1,0
IDS20230323,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,70.0,,0.0,76.59,1,1,0,0,0,11.0,0.0,1,0,0,0,2,,8.65,0,2,0,2,0,0,1
IDS20230323,2023-1,Ingeniería en Desarrollo de Software,2023,Regular,88.2,88.2,2.59,84.87,1,2,0,0,0,7.0,7.0,2,0,0,0,0,0.0,9.31,0,2,0,2,2,0,0
IDS20230323,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,83.97,81.85,5.93,85.73,2,1,0,0,0,9.0,9.0,3,0,0,0,0,-6.35,1.82,0,2,0,2,2,1,0
IDS20230334,2022-1,Ingeniería en Desarrollo de Software,2023,Regular,82.8,82.8,2.59,81.69,1,0,0,0,0,7.0,7.0,1,0,0,0,0,0.0,9.82,0,0,0,0,0,1,0
IDS20230334,2022-2,Ingeniería en Desarrollo de Software,2023,Regular,82.1,81.4,4.07,83.82,2,0,0,0,0,10.0,4.0,2,0,0,0,1,-1.4,5.72,0,0,0,0,2,1,1
IDS20230334,2023-2,Ingeniería en Desarrollo de Software,2023,Regular,84.8,90.2,5.56,90.15,2,2,0,0,0,4.0,4.0,3,0,0,0,0,8.1,4.19,0,2,0,2,1,1,0
IDS20230357,2022-1,Ingeniería en Desarrollo de Software,2023,Baja Temporal,63.4,63.4,0.0,33.4,5,5,4,2,0,12.0,0.0,1,0,2,2,0,0.0,8.41,2,1,4,1,3,2,0
IDS20230357,2022-2,Ingeniería en Desarrollo de Software,2023,Baja Temporal,63.4,,0.0,49.07,3,2,3,2,0,6.0,0.0,2,0,0,2,0,,4.99,0,0,2,0,4,1,1
IDS20240036,2022-2,Ingeniería en Desarrollo de Software,2024,Irregular,69.5,69.5,1.48,68.77,1,3,0,1,0,8.0,4.0,1,0,1,1,0,0.0,18.49,1,2,1,2,3,1,0
IDS20240036,2023-1,Ingeniería en Desarrollo de Software,2024,Irregular,70.03,71.1,2.96,75.72,0,0,0,1,0,4.0,4.0,2,0,0,1,0,1.6,2.24,0,0,0,0,1,0,0
IDS20240076,2023-1,Ingeniería en Desarrollo de Software,2024,Irregular,96.6,96.6,2.22,88.8,1,0,0,0,0,6.0,6.0,1,0,0,0,0,0.0,9.07,0,2,0,2,2,0,0
IDS20240076,2023-2,Ingeniería en Desarrollo de Software,2024,Irregular,82.9,76.05,7.04,84.95,0,0,0,0,0,13.0,13.0,2,0,0,0,0,-20.55,15.6,0,0,0,1,1,1,0
IDS20240076,2024-2,Ingeniería en Desarrollo de Software,2024,Irregular,80.25,72.3,9.26,77.27,2,0,0,0,0,6.0,6.0,3,0,0,0,0,-10.6,8.74,0,0,0,0,2,1,0
IDS20240104,2022-2,Ingeniería en Desarrollo de Software,2024,Regular,75.4,75.4,2.22,82.98,0,2,0,0,0,6.0,6.0,1,0,0,0,0,0.0,4.7,0,2,0,2,2,0,0
IDS20240104,2023-1,Ingeniería en Desarrollo de Software,2024,Regular,72.3,69.2,2.22,67.35,1,3,0,0,1,8.0,0.0,2,0,1,1,0,-6.2,9.03,1,1,1,1,3,1,0
IDS20240104,2023-2,Ingeniería en Desarrollo de Software,2024,Regular,75.85,79.4,6.3,77.1,1,1,0,0,1,11.0,11.0,3,0,0,1,0,7.1,4.84,0,2,0,2,0,0,0
IDS20240104,2024-1,Ingeniería en Desarrollo de Software,2024,Regular,76.9,79.0,10.0,76.44,0,2,0,0,1,10.0,10.0,4,0,0,1,0,3.15,1.0,0,2,0,2,1,0,0
IDS20240104,2024-2,Ingeniería en Desarrollo de Software,2024,Regular,77.16,77.95,14.44,77.69,0,0,0,0,1,12.0,12.0,5,0,0,1,0,1.05,58.52,0,1,0,2,2,1,0
IDS20240134,2022-2,Ingeniería en Desarrollo de Software,2024,Egresado,64.2,64.2,0.0,69.89,0,2,0,0,1,6.0,0.0,1,0,1,1,0,0.0,3.75,1,0,1,0,1,1,0
IDS20240134,2023-2,Ingeniería en Desarrollo de Software,2024,Egresado,71.65,79.1,1.85,90.53,0,1,0,0,1,5.0,5.0,2,0,0,1,0,14.9,5.41,0,1,0,1,1,0,0
IDS20240134,2024-1,Ingeniería en Desarrollo de Software,2024,Egresado,73.27,76.5,4.07,80.98,2,1,0,0,1,6.0,6.0,3,0,0,1,0,4.85,2.49,0,2,0,2,0,0,0
IDS20240134,2024-2,Ingeniería en Desarrollo de Software,2024,Egresado,72.78,71.3,6.3,79.53,0,2,0,0,1,6.0,6.0,4,0,0,1,0,-1.97,3.64,0,0,0,0,0,1,0
IDS20240134,2025-1,Ingeniería en Desarrollo de Software,2024,Egresado,73.5,74.23,7.78,55.34,3,4,2,0,4,23.0,4.0,5,0,3,4,0,1.45,140.62,4,0,4,0,3,0,0
IDS20240154,2022-1,Ingeniería en Desarrollo de Software,2024,Regular,70.0,,0.0,81.23,0,1,0,0,0,6.0,0.0,1,0,0,0,1,,4.11,0,2,0,2,0,0,1
IDS20240154,2023-1,Ingeniería en Desarrollo de Software,2024,Regular,88.4,88.4,2.22,85.92,2,2,0,0,0,6.0,6.0,2,0,0,0,0,0.0,4.44,0,0,0,0,1,0,0
IDS20240154,2024-1,Ingeniería en Desarrollo de Software,2024,Regular,87.25,86.1,4.44,84.84,2,0,0,0,0,6.0,6.0,3,0,0,0,0,-2.3,3.75,0,2,0,2,1,0,0
IDS20240182,2024-1,Ingeniería en Desarrollo de Software,2024,Irregular,85.2,85.2,2.59,88.18,2,1,0,0,0,7.0,7.0,1,0,0,0,0,0.0,2.6,0,1,0,1,0,1,0
IDS20240182,2024-2,Ingeniería en Desarrollo de Software,2024,Irregular,80.95,76.7,4.07,85.05,1,1,0,0,0,4.0,4.0,2,0,0,0,0,-8.5,7.02,0,0,0,0,2,0,0
IDS20240182,2025-1,Ingeniería en Desarrollo de Software,2024,Irregular,80.24,79.77,9.26,88.53,1,1,0,0,0,14.0,14.0,3,0,0,0,0,-1.18,16.44,0,2,0,3,1,1,0
IDS20240187,2022-1,Ingeniería en Desarrollo de Software,2024,Irregular,73.7,73.7,2.96,79.56,2,0,0,0,0,8.0,8.0,1,0,0,0,0,0.0,7.61,0,2,0,2,1,1,0
IDS20240187,2023-1,Ingeniería en Desarrollo de Software,2024,Irregular,82.07,86.25,6.67,83.17,2,1,0,0,0,10.0,10.0,2,0,0,0,0,12.55,30.8,0,0,0,1,2,1,0
IDS20240187,2023-2,Ingeniería en Desarrollo de Software,2024,Irregular,81.82,81.1,9.26,82.75,2,0,0,0,0,7.0,7.0,3,0,0,0,0,-0.97,9.1,0,0,0,0,2,0,0
IDS20240187,2025-1,Ingeniería en Desarrollo de Software,2024,Irregular,78.45,71.7,11.85,76.16,1,3,0,0,1,13.0,7.0,4,0,1,1,0,-10.12,6.25,1,2,1,2,1,0,0
IDS20240246,2022-1,Ingeniería en Desarrollo de Software,2024,Regular,80.3,80.3,1.48,85.54,2,2,0,0,0,17.0,4.0,1,0,0,0,2,0.0,3.26,0,0,0,0,1,0,1
IDS20240253,2022-1,Ingeniería en Desarrollo de Software,2024,Regular,84.5,84.5,2.22,88.74,2,1,0,0,0,6.0,6.0,1,0,0,0,0,0.0,8.68,0,2,0,2,2,0,0
IDS20240253,2022-2,Ingeniería en Desarrollo de Software,2024,Regular,81.55,78.6,4.44,87.16,2,2,0,0,0,6.0,6.0,2,0,0,0,0,-5.9,4.29,0,2,0,2,2,0,0
IDS20240253,2023-1,Ingeniería en Desarrollo de Software,2024,Regular,80.22,79.33,8.52,78.77,2,1,0,1,0,17.0,11.0,3,0,1,1,0,-2.22,57.34,1,1,1,1,0,1,0
IDS20240253,2023-2,Ingeniería en Desarrollo de Software,2024,Regular,79.16,76.5,11.48,84.92,0,1,0,1,0,8.0,8.0,4,0,0,1,0,-3.72,9.0,0,2,0,2,0,1,0
IDS20240256,2022-1,Ingeniería en Desarrollo de Software,2024,Regular,77.7,77.7,5.93,71.34,2,3,0,0,1,22.0,16.0,1,0,1,1,0,0.0,68.64,1,0,1,1,2,0,0
IDS20240256,2023-1,Ingeniería en Desarrollo de Software,2024,Regular,77.57,77.3,10.0,81.49,0,1,0,0,1,11.0,11.0,2,0,0,1,0,-0.4,0.09,0,0,0,1,1,1,0
IDS20240256,2023-2,Ingeniería en Desarrollo de Software,2024,Regular,75.16,60.7,10.0,69.14,1,2,0,0,2,7.0,0.0,3,0,1,2,0,-16.87,3.05,2,0,2,0,1,0,0
IDS20240256,2024-1,Ingeniería en Desarrollo de Software,2024,Regular,74.6,70.7,11.48,78.82,0,2,0,0,2,4.0,4.0,4,0,0,2,0,-4.46,2.22,0,0,0,0,1,0,0
IDS20240272,2022-1,Ingeniería en Desarrollo de Software,2024,Regular,70.0,,0.0,78.57,3,2,0,0,0,8.0,0.0,1,0,0,0,2,,9.86,0,1,0,1,1,1,1
IDS20240272,2022-2,Ingeniería en Desarrollo de Software,2024,Regular,74.9,74.9,2.22,81.45,1,1,0,0,0,6.0,6.0,2,0,0,0,0,0.0,6.24,0,0,0,0,0,0,0
IEN20200008,2022-1,Ingeniería en Energía,2020,Regular,70.0,,0.0,67.12,1,2,0,0,2,7.0,0.0,1,4,0,0,1,,6.41,0,0,0,0,1,0,1
IEN20200008,2023-1,Ingeniería en Energía,2020,Regular,77.65,77.65,3.41,69.25,2,0,0,0,2,9.0,9.0,2,5,0,0,0,0.0,19.8,0,2,0,2,3,1,0
IEN20200019,2022-1,Ingeniería en Energía,2020,Regular,76.4,76.4,2.27,72.22,2,0,0,0,2,10.0,6.0,1,4,0,0,1,0.0,6.82,0,0,0,0,2,1,1
IEN20200019,2022-2,Ingeniería en Energía,2020,Regular,76.43,76.45,6.44,76.11,3,1,0,0,2,11.0,11.0,2,4,0,0,0,0.05,3.42,0,1,0,2,2,0,0
IEN20200019,2023-1,Ingeniería en Energía,2020,Irregular,74.67,69.4,6.44,59.51,3,1,2,0,3,6.0,0.0,3,4,1,1,0,-7.03,6.51,2,2,3,2,1,1,0
IEN20200019,2023-2,Ingeniería en Energía,2020,Irregular,77.18,87.2,7.95,72.48,3,2,0,0,3,4.0,4.0,4,4,0,1,0,12.53,3.83,1,1,1,1,1,0,0
IEN20200032,2024-2,Ingeniería en Energía,2020,Irregular,89.6,89.6,4.17,72.93,2,1,0,0,4,11.0,11.0,1,8,0,0,0,0.0,0.01,1,1,1,2,1,0,0
IEN20200032,2025-1,Ingeniería en Energía,2020,Irregular,89.03,87.9,6.44,67.98,2,1,0,0,4,6.0,6.0,2,8,0,0,0,-1.7,5.06,1,1,1,1,3,1,0
IEN20200052,2022-1,Ingeniería en Energía,2020,Irregular,68.1,68.1,0.0,68.48,2,3,0,1,2,12.0,0.0,1,4,1,1,1,0.0,8.78,1,1,1,1,1,1,1
IEN20200052,2022-2,Ingeniería en Energía,2020,Regular,81.95,95.8,1.89,76.79,0,2,0,1,2,5.0,5.0,2,4,0,1,0,27.7,5.27,0,0,0,0,1,1,0
IEN20200052,2023-1,Ingeniería en Energía,2020,Regular,79.22,76.5,6.82,76.0,3,0,0,1,2,13.0,13.0,3,4,0,1,0,-5.45,5.76,0,0,0,1,1,0,0
IEN20200052,2023-2,Ingeniería en Energía,2020,Irregular,78.95,78.4,9.47,70.75,1,2,0,1,3,13.0,7.0,4,4,1,2,0,-0.82,158.76,2,0,2,0,3,0,0
IEN20200052,2024-1,Ingeniería en Energía,2020,Irregular,80.84,92.2,11.36,74.5,0,0,0,1,3,5.0,5.0,5,4,0,2,0,13.25,2.75,1,1,1,1,3,1,0
IEN20200052,2024-2,Ingeniería en Energía,2020,Irregular,82.0,90.1,12.88,80.26,0,1,0,1,3,4.0,4.0,6,4,0,2,0,9.26,6.85,1,2,1,2,1,1,0
IEN20200086,2022-1,Ingeniería en Energía,2020,Regular,86.75,86.75,4.55,79.39,2,1,0,0,2,18.0,12.0,1,4,0,0,1,0.0,44.22,0,1,0,2,1,0,1
IEN20200086,2022-2,Ingeniería en Energía,2020,Regular,83.9,81.05,9.47,72.84,0,1,0,0,2,13.0,13.0,2,4,0,0,0,-5.7,8.7,0,2,0,2,2,1,0
IEN20200086,2023-2,Ingeniería en Energía,2020,Regular,81.23,77.67,15.53,72.68,0,2,0,0,2,16.0,16.0,3,5,0,0,0,-6.23,15.3,0,3,0,4,0,0,0
IEN20200086,2024-1,Ingeniería en Energía,2020,Regular,81.92,86.8,17.8,77.64,0,0,0,0,2,6.0,6.0,4,5,0,0,0,5.57,5.3,0,2,0,2,1,1,0
IEN20200100,2023-1,Ingeniería en Energía,2020,Irregular,96.3,96.3,1.89,78.43,0,0,0,0,3,5.0,5.0,1,6,0,0,0,0.0,4.68,1,1,1,1,0,0,0
IEN20200100,2024-2,Ingeniería en Energía,2020,Irregular,81.7,74.4,4.17,56.67,3,3,2,0,5,10.0,6.0,2,8,1,1,0,-21.9,36.0,2,0,3,0,1,1,0
IEN20200109,2022-2,Ingeniería en Energía,2020,Regular,87.5,87.5,4.17,76.38,1,0,0,0,2,11.0,11.0,1,5,0,0,0,0.0,42.25,0,2,0,2,2,1,0
IEN20200109,2023-2,Ingeniería en Energía,2020,Irregular,81.47,69.4,4.17,55.34,2,1,2,0,4,6.0,0.0,2,6,1,1,0,-18.1,2.12,2,1,3,1,3,2,0
IEN20200109,2024-1,Ingeniería en Energía,2020,Irregular,79.62,74.1,5.68,64.2,1,2,0,0,4,4.0,4.0,3,6,0,1,0,-7.37,7.8,1,1,1,1,1,0,0
IEN20200112,2022-1,Ingeniería en Energía,2020,Regular,86.9,86.9,2.27,81.17,2,1,0,0,2,6.0,6.0,1,4,0,0,0,0.0,5.01,0,0,0,0,2,0,0
IEN20200112,2022-2,Ingeniería en Energía,2020,Irregular,67.87,58.35,2.27,51.28,2,3,2,0,4,10.0,0.0,2,4,2,2,0,-28.55,51.12,3,1,3,1,2,2,0
IEN20200112,2023-1,Ingeniería en Energía,2020,Irregular,64.48,61.1,3.79,50.78,2,3,2,1,5,16.0,4.0,3,4,2,4,0,-6.77,414.42,3,1,3,1,2,2,0
IEN20200121,2022-1,Ingeniería en Energía,2020,Irregular,78.0,78.0,1.89,73.44,2,1,0,0,2,5.0,5.0,1,4,0,0,0,0.0,4.7,0,0,0,0,2,1,0
IEN20200121,2022-2,Ingeniería en Energía,2020,Irregular,77.2,76.4,4.17,70.2,1,1,0,0,2,6.0,6.0,2,4,0,0,0,-1.6,2.28,0,1,0,1,0,1,0
IEN20200121,2024-2,Ingeniería en Energía,2020,Irregular,78.23,80.3,6.44,71.63,2,1,0,0,3,6.0,6.0,3,7,0,0,0,3.1,4.4,1,0,1,0,0,0,0
IEN20200122,2022-1,Ingeniería en Energía,2020,Irregular,70.93,70.93,2.27,51.93,3,2,2,0,4,18.0,6.0,1,4,2,2,0,0.0,59.96,3,2,3,2,3,2,0
IEN20200129,2023-1,Ingeniería en Energía,2020,Irregular,83.6,83.6,4.17,72.61,2,1,0,0,3,11.0,11.0,1,6,0,0,0,0.0,96.04,1,1,1,2,1,1,0
IEN20200129,2025-1,Ingeniería en Energía,2020,Irregular,82.02,80.97,10.23,61.92,2,2,0,0,4,16.0,16.0,2,8,0,0,0,-2.63,29.8,1,1,1,2,1,2,0
IEN20200132,2022-1,Ingeniería en Energía,2020,Regular,70.0,,0.0,75.6,2,0,0,0,2,4.0,0.0,1,4,0,0,1,,2.75,0,2,0,2,2,1,1
IEN20200132,2022-2,Ingeniería en Energía,2020,Regular,72.0,72.0,4.55,69.78,0,1,0,0,2,18.0,12.0,2,4,0,0,1,0.0,0.09,0,0,0,1,1,1,1
IEN20200132,2023-1,Ingeniería en Energía,2020,Regular,77.8,83.6,8.71,75.17,2,2,0,0,2,11.0,11.0,3,4,0,0,0,11.6,43.56,0,0,0,1,1,0,0
IEN20200132,2023-2,Ingeniería en Energía,2020,Regular,78.32,80.4,10.23,74.32,2,0,0,0,2,4.0,4.0,4,4,0,0,0,2.6,7.79,0,1,0,1,1,1,0
IEN20200136,2022-1,Ingeniería en Energía,2020,Regular,70.8,70.8,1.52,67.24,1,0,0,0,2,4.0,4.0,1,4,0,0,0,0.0,5.95,0,1,0,1,3,1,0
IEN20200136,2022-2,Ingeniería en Energía,2020,Regular,76.12,77.9,8.33,73.31,2,1,0,0,2,18.0,18.0,2,4,0,0,0,7.1,15.02,0,2,0,3,2,1,0
IEN20200136,2023-1,Ingeniería en Energía,2020,Regular,76.55,77.4,12.5,76.78,2,0,0,0,2,11.0,11.0,3,4,0,0,0,1.28,0.04,0,0,0,1,1,0,0
IEN20200136,2023-2,Ingeniería en Energía,2020,Regular,79.33,96.0,14.02,83.8,0,1,0,0,2,4.0,4.0,4,4,0,0,0,19.45,5.37,0,0,0,0,1,0,0
IEN20200143,2022-1,Ingeniería en Energía,2020,Regular,70.0,,0.0,75.13,2,0,0,0,2,13.0,0.0,1,4,0,0,2,,9.72,0,0,0,0,0,0,1
IEN20200143,2022-2,Ingeniería en Energía,2020,Regular,71.5,71.5,2.27,67.46,0,2,0,0,2,6.0,6.0,2,4,0,0,0,0.0,7.33,0,1,0,1,3,1,0
IEN20200143,2023-1,Ingeniería en Energía,2020,Regular,74.6,77.7,4.17,71.31,1,1,0,0,2,5.0,5.0,3,4,0,0,0,6.2,2.33,0,2,0,2,1,0,0
IEN20200143,2023-2,Ingeniería en Energía,2020,Regular,82.52,87.8,9.47,80.36,0,0,0,0,2,14.0,14.0,4,4,0,0,0,13.2,26.85,0,1,0,2,1,0,0
IEN20200160,2022-2,Ingeniería en Energía,2020,Irregular,67.1,67.1,0.0,64.36,0,1,0,0,3,6.0,0.0,1,5,1,1,0,0.0,3.61,2,1,2,1,3,0,0
IEN20200160,2023-1,Ingeniería en Energía,2020,Irregular,73.05,79.0,2.27,75.02,2,1,0,0,3,6.0,6.0,2,5,0,1,0,11.9,8.66,1,1,1,1,2,1,0
IEN20200160,2024-1,Ingeniería en Energía,2020,Irregular,79.33,91.9,4.55,67.98,3,2,0,0,4,6.0,6.0,3,6,0,1,0,18.85,5.05,1,1,1,1,3,0,0
IEN20200162,2022-1,Ingeniería en Energía,2020,Regular,82.2,82.2,3.79,77.64,0,0,0,0,2,23.0,10.0,1,4,0,0,2,0.0,0.64,0,2,0,2,1,1,1
IEN20200162,2023-1,Ingeniería en Energía,2020,Regular,87.22,92.25,7.58,77.29,2,2,0,0,2,10.0,10.0,2,5,0,0,0,10.05,34.22,0,2,0,2,0,0,0
IEN20200163,2022-1,Ingeniería en Energía,2020,Regular,70.0,,0.0,74.22,0,1,0,0,2,5.0,0.0,1,4,0,0,1,,5.57,0,0,0,0,2,1,1
IEN20200163,2022-2,Ingeniería en Energía,2020,Regular,83.6,83.6,3.03,80.87,2,1,0,0,2,8.0,8.0,2,4,0,0,0,0.0,8.91,0,0,0,0,0,1,0
IEN20200163,2023-2,Ingeniería en Energía,2020,Regular,81.8,80.0,5.3,73.11,0,2,0,0,2,6.0,6.0,3,5,0,0,0,-3.6,5.67,0,0,0,0,3,0,0
IEN20200163,2024-2,Ingeniería en Energía,2020,Irregular,85.62,88.17,11.36,75.86,2,2,0,0,3,16.0,16.0,4,6,0,0,0,6.37,53.18,1,1,1,2,1,0,0
IEN20200163,2025-1,Ingeniería en Energía,2020,Irregular,86.0,86.95,15.15,76.74,3,1,0,0,3,10.0,10.0,5,6,0,0,0,1.33,14.06,1,1,1,2,3,1,0
IEN20200165,2022-1,Ingeniería en Energía,2020,Baja Temporal,60.42,60.42,1.52,12.0,6,5,4,0,5,23.0,4.0,1,4,3,3,0,0.0,161.38,4,1,5,1,4,2,0
IEN20200165,2022-2,Ingeniería en Energía,2020,Baja Temporal,65.28,75.0,5.3,32.87,2,1,3,0,5,10.0,10.0,2,4,0,3,0,14.58,10.24,1,1,2,2,2,1,0
IEN20200165,2023-2,Ingeniería en Energía,2020,Baja Temporal,62.16,52.8,5.3,17.0,5,6,4,2,5,10.0,0.0,3,5,2,5,0,-12.48,158.76,4,1,5,1,5,3,0
IEN20200166,2022-1,Ingeniería en Energía,2020,Regular,75.75,75.75,3.41,77.74,1,2,0,0,2,9.0,9.0,1,4,0,0,0,0.0,3.8,0,2,0,2,1,0,0
IEN20200166,2022-2,Ingeniería en Energía,2020,Regular,78.78,81.8,7.95,77.51,0,0,0,0,2,12.0,12.0,2,4,0,0,0,6.05,2.25,0,1,0,2,1,1,0
IEN20200178,2022-1,Ingeniería en Energía,2020,Regular,70.0,,0.0,71.14,2,0,0,0,2,8.0,0.0,1,4,0,0,1,,9.14,0,2,0,2,1,1,1
IEN20200178,2023-1,Ingeniería en Energía,2020,Regular,82.0,82.0,4.55,69.88,3,1,0,0,2,12.0,12.0,2,5,0,0,0,0.0,0.04,0,2,0,2,2,0,0
IEN20200178,2023-2,Ingeniería en Energía,2020,Regular,83.45,84.9,8.71,76.24,1,1,0,0,2,11.0,11.0,3,5,0,0,0,2.9,10.89,0,1,0,2,1,0,0
IEN20200178,2024-2,Ingeniería en Energía,2020,Irregular,81.28,76.95,12.5,70.99,2,2,0,0,3,10.0,10.0,4,6,0,0,0,-6.5,9.92,1,1,1,2,3,0,0
IEN20200178,2025-1,Ingeniería en Energía,2020,Irregular,79.57,69.3,12.5,59.13,2,3,2,1,3,5.0,0.0,5,6,1,1,0,-11.98,2.25,2,2,3,2,1,2,0
IEN20200184,2022-1,Ingeniería en Energía,2020,Irregular,68.9,68.9,0.0,61.71,3,1,0,1,2,5.0,0.0,1,4,1,1,0,0.0,6.4,1,1,1,1,1,1,0
IEN20200184,2023-1,Ingeniería en Energía,2020,Regular,72.9,76.9,2.27,74.97,3,0,0,1,2,6.0,6.0,2,5,0,1,0,8.0,7.11,0,2,0,2,1,0,0
IEN20200184,2023-2,Ingeniería en Energía,2020,Regular,73.93,76.0,4.55,68.85,1,0,0,1,2,6.0,6.0,3,5,0,1,0,3.1,6.51,0,1,0,1,1,0,0
IEN20200184,2024-1,Ingeniería en Energía,2020,Irregular,72.5,68.2,4.55,56.48,3,3,2,1,3,6.0,0.0,4,5,1,2,0,-5.73,8.45,2,0,3,0,1,2,0
IEN20200184,2025-1,Ingeniería en Energía,2020,Irregular,72.04,70.2,6.82,66.94,1,0,0,1,4,6.0,6.0,5,6,0,2,0,-2.3,2.84,1,2,1,2,1,0,0
IEN20200186,2022-1,Ingeniería en Energía,2020,Regular,95.5,95.5,2.27,77.66,2,1,0,0,2,16.0,6.0,1,4,0,0,2,0.0,6.86,0,0,0,0,0,1,1
IEN20200224,2022-1,Ingeniería en Energía,2020,Baja Temporal,51.5,51.5,0.0,27.81,5,5,4,0,3,6.0,0.0,1,4,1,1,0,0.0,5.37,2,0,4,0,3,3,0
IEN20200224,2022-2,Ingeniería en Energía,2020,Baja Temporal,61.13,65.95,2.27,28.17,5,2,4,0,4,16.0,6.0,2,4,1,2,0,14.45,16.4,2,1,4,1,3,3,1
